Gene	count_concord	unique_hg38	unique_hg19
OR14C36	28	0	0
OR14I1	26	0	0
OR14J1	13	0	0
OR1A1	29	0	0
OR1A2	28	0	0
OR1B1	34	0	0
OR1C1	65	0	0
OR1D2	25	0	0
OR1D5	37	0	0
OR1E1	23	0	0
OR1E2	30	0	0
OR1F1	42	0	0
OR1G1	28	0	0
OR1I1	40	0	0
OR1J1	29	0	0
OR1J2	26	0	0
OR1J4	18	0	0
OR1K1	29	0	0
OR1L1	31	0	0
OR1L3	31	0	0
OR1L4	28	0	0
OR1L6	53	0	0
OR1L8	24	0	0
OR1M1	25	0	0
OR1N1	23	0	0
OR1N2	30	0	0
OR1Q1	27	0	0
OR1S1	43	0	0
OR1S2	39	0	0
OR2A1	30	0	0
OR2A1-AS1	17	0	0
OR2A12	17	0	0
OR2A14	33	0	0
OR2A2	25	0	0
OR2A25	24	0	0
OR2A4	15	0	0
OR2A42	30	0	0
OR2A5	33	0	0
OR2A7	18	0	0
OR2AE1	29	0	0
OR2AG1	35	0	0
OR2AG2	31	0	0
OR2AK2	28	0	0
OR2AT4	22	0	0
OR2B11	36	0	0
OR2B2	19	0	0
OR2B3	19	0	0
OR2B6	22	0	0
OR2C1	38	0	0
OR2C3	30	0	0
OR2D2	29	0	0
OR2D3	31	0	0
OR2F1	32	0	0
OR2F2	28	0	0
OR2G2	22	0	0
OR2G3	27	0	0
OR2G6	34	0	0
OR2H1	63	0	0
OR2H2	36	0	0
OR2J1	21	0	0
OR2J2	28	0	0
OR2J3	28	0	0
OR2K2	22	0	0
OR2L13	76	0	0
OR2L2	30	0	0
OR2L3	26	0	0
OR2L5	29	0	0
OR2L8	28	0	0
OR2M2	35	0	0
OR2M3	39	0	0
OR2M4	17	0	0
OR2M5	45	0	0
OR2M7	32	0	0
OR2S2	28	0	0
OR2T1	33	0	0
OR2T10	22	0	0
OR2T11	30	0	0
OR2T12	61	0	0
OR2T2	45	0	0
OR2T27	72	0	0
OR2T29	30	0	0
OR2T3	42	0	0
OR2T33	46	0	0
OR2T34	50	0	0
OR2T35	43	0	0
OR2T4	52	0	0
OR2T5	20	0	0
OR2T6	47	0	0
OR2T8	92	0	0
OR2V2	23	0	0
OR2W1	13	0	0
OR2W3	46	0	0
OR2W5	21	0	0
OR2Y1	25	0	0
OR2Z1	28	0	0
OR3A1	32	0	0
OR3A2	40	0	0
OR3A3	21	0	0
OR3A4P	36	0	0
OR4A15	33	0	0
OR4A16	28	0	0
OR4A47	31	0	0
OR4A5	55	0	0
OR4B1	36	0	0
OR4C11	27	0	0
OR4C12	17	0	0
OR4C13	26	0	0
OR4C15	43	0	0
OR4C16	57	0	0
OR4C3	20	0	0
OR4C46	45	0	0
OR4C6	25	0	0
OR4D1	33	0	0
OR4D10	20	0	0
OR4D11	22	0	0
OR4D2	18	0	0
OR4D5	26	0	0
OR4D6	41	0	0
OR4D9	31	0	0
OR4E1	134	4	5
OR4E2	38	0	0
OR4F15	27	0	0
OR4F17	18	0	0
OR4F4	36	0	0
OR4F6	23	0	0
OR4K1	29	0	0
OR4K13	29	0	0
OR4K14	17	0	0
OR4K15	37	0	0
OR4K17	27	0	0
OR4K2	21	0	0
OR4K5	34	0	0
OR4L1	39	0	0
OR4M1	31	0	0
OR4M2	0	0	40
OR4N2	42	0	0
OR4N3P	2	4	21
OR4N4	0	0	38
OR4N5	27	0	0
OR4P4	20	0	0
OR4Q3	30	0	0
OR4S1	29	0	0
OR4S2	28	0	0
OR4X1	30	0	0
OR4X2	25	0	0
OR51A2	30	0	0
OR51A4	31	0	0
OR51A7	29	0	0
OR51B2	31	0	0
OR51B4	32	0	0
OR51B5	57	0	0
OR51B6	38	0	0
OR51D1	30	0	0
OR51E1	77	0	0
OR51E2	37	0	0
OR51F1	41	0	0
OR51F2	29	0	0
OR51G1	32	0	0
OR51G2	27	0	0
OR51H1	23	0	0
OR51I1	26	0	0
OR51I2	30	0	0
OR51J1	52	0	0
OR51L1	29	0	0
OR51M1	43	0	0
OR51Q1	39	0	0
OR51S1	32	0	0
OR51T1	38	0	0
OR51V1	32	0	0
OR52A1	26	0	0
OR52A5	50	0	0
OR52B2	28	0	0
OR52B4	23	0	0
OR52B6	41	0	0
OR52D1	32	0	0
OR52E1	28	0	0
OR52E2	32	0	0
OR52E4	37	0	0
OR52E6	34	0	0
OR52E8	26	0	0
OR52H1	41	0	0
OR52I1	43	0	0
OR52I2	30	0	0
OR52J3	26	0	0
OR52K1	24	0	0
OR52K2	36	0	0
OR52L1	39	1	1
OR52M1	54	0	0
OR52N1	28	0	0
OR52N2	39	0	0
OR52N4	31	0	0
OR52N5	15	0	0
OR52R1	46	0	0
OR52W1	26	0	0
OR56A1	28	0	0
OR56A3	13	0	0
OR56A4	19	0	0
OR56A5	22	0	0
OR56B1	27	0	0
OR56B4	23	0	0
OR5A1	24	0	0
OR5A2	26	0	0
OR5AC2	42	0	0
OR5AK2	29	0	0
OR5AN1	14	0	0
OR5AP2	17	0	0
OR5AR1	26	0	0
OR5AS1	32	0	0
OR5AU1	46	0	0
OR5B12	19	0	0
OR5B17	25	0	0
OR5B2	22	0	0
OR5B21	17	0	0
OR5B3	28	0	0
OR5C1	46	0	0
OR5D13	19	0	0
OR5D14	23	0	0
OR5D16	26	0	0
OR5D18	26	0	0
OR5F1	30	0	0
OR5H1	32	0	0
OR5H14	47	0	0
OR5H15	44	0	0
OR5H2	30	0	0
OR5H6	51	0	0
OR5I1	33	0	0
OR5J2	30	0	0
OR5K1	31	0	0
OR5K2	26	0	0
OR5K3	31	0	0
OR5K4	26	0	0
OR5L1	28	0	0
OR5L2	37	0	0
OR5M1	32	0	0
OR5M10	20	0	0
OR5M11	36	0	0
OR5M3	40	0	0
OR5M8	31	0	0
OR5M9	32	0	0
OR5P2	30	0	0
OR5P3	21	0	0
OR5R1	36	0	0
OR5T1	18	0	0
OR5T2	31	0	0
OR5T3	23	0	0
OR5V1	22	0	0
OR5W2	26	0	0
OR6A2	22	0	0
OR6B1	26	0	0
OR6B2	84	0	0
OR6B3	73	0	0
OR6C1	22	0	0
OR6C2	28	0	0
OR6C3	29	0	0
OR6C4	27	0	0
OR6C6	20	0	0
OR6C65	23	0	0
OR6C68	24	0	0
OR6C70	19	0	0
OR6C74	24	0	0
OR6C75	17	0	0
OR6C76	26	0	0
OR6F1	61	0	0
OR6K2	24	0	0
OR6K3	28	0	0
OR6K6	37	0	0
OR6M1	26	0	0
OR6N1	33	0	0
OR6N2	21	0	0
OR6P1	45	0	0
OR6Q1	21	0	0
OR6S1	40	0	0
OR6T1	37	0	0
OR6V1	32	0	0
OR6X1	20	0	0
OR6Y1	29	0	0
OR7A10	36	0	0
OR7A17	28	0	0
OR7A5	28	0	0
OR7C1	27	0	0
OR7C2	25	0	0
OR7D2	72	0	0
OR7D4	24	0	0
OR7E24	28	0	0
OR7G1	24	0	0
OR7G2	22	0	0
OR7G3	38	0	0
OR8A1	26	0	0
OR8B12	19	0	0
OR8B2	18	0	0
OR8B3	25	1	0
OR8B4	21	0	0
OR8B8	19	0	0
OR8D1	21	0	0
OR8D2	23	0	0
OR8D4	28	0	0
OR8G1	30	1	1
OR8G2P	22	5	4
OR8G5	19	0	0
OR8H1	19	0	0
OR8H2	33	0	0
OR8H3	39	0	0
OR8I2	32	0	0
OR8J1	27	0	0
OR8J3	20	0	0
OR8K1	31	0	0
OR8K3	27	0	0
OR8K5	16	0	0
OR8S1	38	0	0
OR8U1	32	0	0
OR9A2	12	0	0
OR9A4	32	0	0
OR9G1	6	9	3
OR9G4	39	0	0
OR9I1	23	0	0
OR9K2	23	0	0
OR9Q1	64	0	0
OR9Q2	21	0	0
ORAI1	21	3	3
ORAI2	28	0	0
ORAI3	31	0	0
ORC1	86	0	0
ORC2	61	0	0
ORC3	99	0	0
ORC4	51	0	0
ORC5	78	0	0
ORC6	25	0	0
ORM1	61	0	0
ORM2	64	0	0
ORMDL1	17	0	0
ORMDL2	12	0	0
ORMDL3	21	0	0
OS9	80	0	0
OSBP	73	0	0
OSBP2	75	0	0
OSBPL10	107	0	0
OSBPL11	70	0	0
OSBPL1A	115	0	0
OSBPL2	78	0	0
OSBPL3	121	0	0
OSBPL5	203	0	0
OSBPL6	75	0	0
OSBPL8	89	0	0
OSBPL9	116	0	0
OSCAR	49	0	0
OSCP1	65	0	0
OSER1	29	0	0
OSGEP	54	0	0
OSGEPL1	28	0	0
OSGIN1	127	0	0
OSGIN2	35	0	0
OSM	35	0	0
OSMR	115	0	0
OSR1	20	0	0
OSR2	12	0	0
OST4	5	0	0
OSTC	17	0	0
OSTCP1	19	0	0
OSTF1	38	0	0
OSTM1	30	0	0
OSTN	11	0	0
OSTN-AS1	4	0	0
OTOA	154	0	0
OTOF	374	0	0
OTOG	514	0	0
OTOGL	373	0	0
OTOL1	30	0	0
OTOP1	51	0	2
OTOP2	71	0	0
OTOP3	75	0	0
OTOR	21	0	0
OTOS	24	0	0
OTP	34	0	0
OTUB1	31	0	0
OTUB2	42	0	0
OTUD1	39	0	0
OTUD3	46	0	0
OTUD4	111	0	0
OTUD6B	47	0	0
OTUD7A	74	0	0
OTUD7B	79	0	0
OTULIN	35	0	0
OTX1	17	0	0
OTX2	12	0	0
OVCA2	34	0	0
OVCH1	84	0	0
OVCH1-AS1	67	0	0
OVCH2	85	0	0
OVGP1	90	0	0
OVOL1	34	0	0
OVOL2	32	0	0
OXA1L	67	0	0
OXCT1	66	0	0
OXCT1-AS1	7	0	0
OXCT2	43	0	0
OXER1	48	0	0
OXGR1	22	0	0
OXLD1	21	0	0
OXNAD1	49	0	0
OXR1	78	0	0
OXSM	20	0	0
OXSR1	69	0	0
OXT	18	0	0
OXTR	23	0	0
P2RX1	87	0	0
P2RX2	73	0	0
P2RX3	75	0	0
P2RX4	80	0	0
P2RX5	31	0	0
P2RX5-TAX1BP3	88	0	0
P2RX6	80	0	0
P2RX7	125	0	0
P2RY1	36	0	0
P2RY11	64	0	0
P2RY12	81	0	0
P2RY13	16	0	0
P2RY14	22	0	0
P2RY2	46	0	0
P2RY6	55	0	0
P3H1	101	0	0
P3H2	121	0	0
P3H3	101	0	0
P3H4	56	0	0
P4HA1	42	0	0
P4HA2	74	0	0
P4HA3	50	0	0
P4HA3-AS1	4	0	0
P4HB	73	0	0
P4HTM	46	0	0
PA2G4	46	0	0
PAAF1	52	0	0
PABPC1	76	0	0
PABPC1L	119	0	0
PABPC3	60	0	0
PABPC4	58	0	0
PABPC4L	16	0	0
PABPN1	31	0	0
PABPN1L	66	0	0
PACRG	34	0	0
PACRG-AS1	3	0	0
PACRGL	41	0	0
PACS1	118	0	0
PACS2	193	0	0
PACSIN1	38	0	0
PACSIN2	86	0	0
PACSIN3	51	0	0
PADI1	132	0	0
PADI2	139	0	0
PADI3	109	0	0
PADI4	160	0	0
PADI6	159	0	1
PAEP	54	0	0
PAF1	51	0	0
PAFAH1B1	31	0	0
PAFAH1B2	62	0	0
PAFAH1B3	22	0	0
PAFAH2	61	0	0
PAG1	45	0	0
PAGR1	22	0	0
PAH	86	0	0
PAICS	61	0	0
PAIP1	56	0	0
PAIP2	9	0	0
PAIP2B	18	0	0
PAK1	55	0	0
PAK1IP1	48	0	0
PAK2	51	0	0
PAK4	97	0	0
PAK5	63	0	0
PAK6	90	0	0
PALB2	93	0	0
PALD1	148	0	0
PALLD	105	0	0
PALM	90	0	0
PALM3	75	0	0
PALMD	52	0	0
PAM	108	0	0
PAM16	42	0	0
PAMR1	81	0	0
PAN2	99	0	0
PAN3	87	0	0
PANK1	51	0	0
PANK2	71	0	0
PANK3	35	0	0
PANK4	150	0	0
PANX1	44	0	0
PANX2	57	0	0
PANX3	38	0	0
PAOX	58	0	0
PAPLN	244	0	0
PAPOLA	83	0	0
PAPOLB	46	0	0
PAPOLG	72	0	0
PAPPA	115	0	0
PAPPA2	165	0	0
PAPSS1	79	0	0
PAPSS2	78	0	0
PAQR3	24	0	0
PAQR4	39	0	0
PAQR5	34	0	0
PAQR6	58	0	0
PAQR7	23	0	0
PAQR8	87	0	0
PAQR9	24	0	0
PARD3	161	1	0
PARD3B	166	0	0
PARD6A	23	0	0
PARD6B	19	0	0
PARD6G	18	0	0
PARD6G-AS1	40	0	0
PARG	70	29	15
PARGP1	0	10	0
PARK7	50	0	0
PARL	45	0	0
PARM1	41	0	0
PARN	115	0	0
PARP1	152	0	0
PARP10	78	0	0
PARP11	31	0	0
PARP12	78	0	0
PARP14	107	0	0
PARP15	79	0	0
PARP16	42	0	0
PARP2	81	0	0
PARP3	76	0	0
PARP4	283	0	0
PARP6	89	0	0
PARP8	117	0	0
PARP9	79	0	0
PARPBP	64	0	0
PARS2	27	0	0
PARVA	63	0	0
PARVB	120	0	0
PARVG	75	0	0
PASK	219	0	0
PATE1	29	0	0
PATE2	17	0	0
PATE3	12	0	0
PATE4	20	0	0
PATJ	247	0	0
PATL1	91	0	0
PATL2	61	0	0
PATZ1	51	0	0
PAWR	35	0	0
PAX1	53	0	0
PAX2	84	0	0
PAX3	75	0	0
PAX4	58	0	0
PAX5	72	0	0
PAX6	32	0	0
PAX7	81	0	0
PAX8	27	0	0
PAX8-AS1	36	0	0
PAX9	29	0	0
PAXBP1	62	0	0
PAXBP1-AS1	10	0	0
PAXIP1	91	0	0
PAXIP1-AS2	22	0	0
PBK	37	0	0
PBLD	47	0	0
PBOV1	12	0	0
PBRM1	129	0	0
PBX1	39	0	0
PBX2	49	0	0
PBX3	59	0	0
PBX4	45	0	0
PBXIP1	79	0	0
PC	128	0	0
PCAT5	36	0	0
PCAT7	20	0	0
PCBD1	9	0	0
PCBD2	17	0	0
PCBP1	17	0	0
PCBP1-AS1	1	0	0
PCBP2	40	0	0
PCBP3	105	0	0
PCBP4	57	0	0
PCCA	133	0	0
PCCB	88	0	0
PCDH1	66	0	0
PCDH10	59	0	0
PCDH12	86	0	0
PCDH15	326	0	0
PCDH17	46	0	0
PCDH18	54	0	0
PCDH20	48	0	0
PCDH7	72	0	0
PCDH8	54	0	0
PCDH9	50	0	0
PCDH9-AS2	5	0	0
PCDHA1	95	0	0
PCDHA10	104	0	0
PCDHA11	83	0	0
PCDHA12	100	0	0
PCDHA13	78	0	0
PCDHA2	96	0	0
PCDHA3	103	0	0
PCDHA4	119	0	0
PCDHA5	93	0	0
PCDHA6	119	0	0
PCDHA7	80	0	0
PCDHA8	95	0	0
PCDHA9	186	0	0
PCDHAC1	85	0	0
PCDHAC2	48	0	0
PCDHB1	32	0	0
PCDHB10	80	2	3
PCDHB11	75	0	1
PCDHB12	106	0	0
PCDHB13	139	0	0
PCDHB14	105	0	0
PCDHB15	80	0	0
PCDHB16	98	8	5
PCDHB2	61	0	0
PCDHB3	70	0	0
PCDHB4	58	0	2
PCDHB5	78	1	0
PCDHB6	106	0	0
PCDHB7	97	0	0
PCDHB8	77	1	1
PCDHB9	87	3	4
PCDHGA1	112	0	0
PCDHGA10	84	0	0
PCDHGA11	84	0	0
PCDHGA12	91	0	0
PCDHGA2	113	0	0
PCDHGA3	113	0	0
PCDHGA4	90	0	0
PCDHGA5	96	0	0
PCDHGA6	110	0	0
PCDHGA7	104	0	0
PCDHGA8	99	0	0
PCDHGA9	89	0	0
PCDHGB1	117	0	0
PCDHGB2	98	0	0
PCDHGB3	100	0	0
PCDHGB4	84	0	0
PCDHGB5	90	0	0
PCDHGB6	83	0	0
PCDHGB7	88	0	0
PCDHGC3	51	0	0
PCDHGC4	50	0	0
PCDHGC5	65	0	0
PCED1A	48	0	0
PCED1B	30	0	0
PCF11	118	0	0
PCGF1	31	0	0
PCGF2	77	0	0
PCGF3	87	0	0
PCGF5	29	0	0
PCGF6	42	0	0
PCID2	89	0	0
PCIF1	75	0	0
PCK1	89	0	0
PCK2	79	0	0
PCLAF	19	0	0
PCLO	296	0	0
PCM1	324	0	0
PCMT1	37	0	0
PCMTD1	18	0	0
PCMTD2	29	0	0
PCNA	23	0	0
PCNP	27	0	0
PCNT	568	0	1
PCNX1	208	0	0
PCNX2	255	0	0
PCNX3	229	0	0
PCNX4	161	0	0
PCOLCE	50	0	0
PCOLCE-AS1	54	0	0
PCOLCE2	57	0	0
PCOTH	13	0	0
PCP2	43	0	0
PCP4	11	0	0
PCP4L1	15	0	0
PCSK1	29	0	0
PCSK2	61	0	0
PCSK4	151	0	0
PCSK5	274	0	0
PCSK6	194	0	0
PCSK7	122	0	0
PCSK9	134	0	0
PCTP	47	0	0
PCYOX1	45	0	0
PCYOX1L	52	0	0
PCYT1A	46	0	0
PCYT2	89	0	0
PDAP1	31	0	0
PDC	7	0	0
PDCD1	52	0	0
PDCD10	32	0	0
PDCD11	225	0	0
PDCD1LG2	47	0	0
PDCD2	43	0	0
PDCD2L	37	0	0
PDCD4	51	0	0
PDCD5	45	0	0
PDCD6	42	0	0
PDCD6IP	112	0	0
PDCD7	35	0	0
PDCL	21	0	0
PDCL2	28	0	0
PDCL3	36	0	0
PDE10A	107	0	0
PDE11A	134	0	0
PDE12	68	0	0
PDE1A	87	0	0
PDE1B	70	0	0
PDE1C	108	0	0
PDE2A	180	0	0
PDE3A	122	0	0
PDE3B	94	0	0
PDE4B	82	0	0
PDE4C	95	0	0
PDE4D	88	0	0
PDE4DIP	34	97	119
PDE5A	110	0	0
PDE6A	159	0	0
PDE6B	221	0	0
PDE6C	120	0	0
PDE6D	17	0	0
PDE7A	50	0	0
PDE7B	77	0	0
PDE8A	103	0	0
PDE8B	105	0	0
PDE9A	148	0	0
PDF	13	0	0
PDGFA	58	0	0
PDGFB	59	0	0
PDGFC	31	0	0
PDGFD	40	0	0
PDGFRA	129	0	0
PDGFRB	184	0	0
PDGFRL	82	0	0
PDHA2	35	0	0
PDHB	44	0	0
PDHX	124	0	0
PDIA2	134	0	0
PDIA3	65	0	0
PDIA4	125	0	0
PDIA5	100	0	0
PDIA6	106	0	0
PDIK1L	10	0	0
PDILT	96	1	0
PDK1	59	0	0
PDK2	64	0	0
PDK4	64	0	0
PDLIM1	39	0	0
PDLIM2	68	0	0
PDLIM3	77	0	0
PDLIM4	39	0	0
PDLIM5	80	0	0
PDLIM7	96	0	0
PDP1	69	0	0
PDP2	50	0	0
PDPK1	29	0	0
PDPN	48	0	0
PDPR	138	0	0
PDRG1	29	0	0
PDS5A	137	0	0
PDS5B	146	0	0
PDSS1	59	0	0
PDSS2	46	0	0
PDX1	39	0	0
PDXDC1	236	0	0
PDXK	96	0	0
PDXP	40	0	0
PDYN	22	0	0
PDYN-AS1	5	0	0
PDZD2	239	0	0
PDZD3	84	0	0
PDZD7	136	0	0
PDZD8	60	0	0
PDZD9	16	0	0
PDZK1	50	2	0
PDZK1IP1	11	0	0
PDZRN3	98	0	0
PDZRN3-AS1	2	0	0
PDZRN4	63	0	0
PEA15	13	0	0
PEAK1	82	0	0
PEAR1	151	0	0
PEBP1	24	0	0
PEBP4	57	0	0
PECR	57	0	0
PEF1	22	0	0
PEG10	89	0	0
PEG3	133	0	0
PELI1	33	0	0
PELI2	46	0	0
PELI3	37	0	0
PELO	19	0	0
PELP1	122	0	0
PEMT	66	0	0
PENK	39	0	0
PEPD	118	0	0
PER2	160	0	0
PER3	180	0	0
PERM1	96	0	0
PERP	30	0	0
PES1	98	0	0
PET117	4	0	0
PEX1	159	0	0
PEX10	49	0	0
PEX11A	19	0	0
PEX11B	15	0	0
PEX11G	56	0	0
PEX12	31	0	0
PEX13	36	0	0
PEX14	90	0	0
PEX16	67	0	0
PEX19	47	0	0
PEX2	24	0	0
PEX26	38	0	0
PEX3	42	0	0
PEX5	77	0	0
PEX5L	78	0	0
PEX5L-AS2	1	0	0
PEX6	122	0	0
PEX7	52	0	0
PF4	18	0	0
PF4V1	48	0	0
PFAS	163	0	0
PFDN1	15	0	0
PFDN2	10	0	0
PFDN4	17	0	0
PFDN5	29	0	0
PFDN6	9	0	0
PFKFB2	55	0	0
PFKFB3	154	0	0
PFKFB4	64	0	0
PFKL	226	0	0
PFKM	97	0	0
PFKP	350	1	1
PFN1	29	0	0
PFN2	18	0	0
PFN3	12	0	0
PFN4	19	0	0
PGA3	20	0	0
PGA4	7	0	0
PGA5	55	0	0
PGAM1	19	0	0
PGAM1P5	9	0	0
PGAM2	43	0	0
PGAM5	55	0	0
PGAP1	126	0	0
PGAP2	56	0	0
PGAP3	60	0	0
PGBD1	71	0	0
PGBD2	68	0	0
PGBD4	37	0	0
PGBD5	93	0	0
PGC	50	0	0
PGD	66	0	0
PGF	41	0	0
PGGHG	116	0	0
PGGT1B	35	1	0
PGK2	43	0	0
PGLYRP1	28	0	0
PGLYRP2	55	0	0
PGLYRP3	67	0	0
PGLYRP4	60	0	0
PGM1	85	0	0
PGM2	74	0	0
PGM2L1	73	0	0
PGM3	62	0	0
PGM5	62	1	1
PGM5-AS1	1	0	0
PGP	8	0	0
PGPEP1	33	0	0
PGPEP1L	28	0	0
PGR	86	0	0
PGR-AS1	2	0	0
PGRMC2	23	0	0
PGS1	66	0	0
PHACTR1	118	0	0
PHACTR2	66	0	0
PHACTR3	99	0	0
PHACTR4	73	0	0
PHAX	37	0	0
PHB	35	0	0
PHB2	38	0	0
PHC1	94	0	0
PHC2	87	0	0
PHC3	82	0	0
PHF1	55	0	0
PHF10	40	0	0
PHF11	53	0	0
PHF12	79	0	0
PHF13	36	0	0
PHF14	98	0	0
PHF19	74	0	0
PHF2	174	0	0
PHF20	83	0	0
PHF20L1	90	0	0
PHF21A	58	0	0
PHF21B	104	0	0
PHF23	26	0	0
PHF24	38	0	0
PHF3	105	0	0
PHF5A	20	0	0
PHF7	45	0	0
PHGDH	78	0	0
PHGR1	19	0	0
PHIP	163	0	0
PHKB	143	0	0
PHKG1	72	0	0
PHKG2	64	0	0
PHLDA1	21	0	0
PHLDA2	15	0	0
PHLDA3	23	0	0
PHLDB1	125	0	0
PHLDB2	126	0	0
PHLDB3	135	0	0
PHLPP1	122	0	0
PHLPP2	118	0	0
PHOSPHO1	19	0	0
PHOSPHO2	8	0	0
PHOX2A	27	0	0
PHOX2B	18	0	0
PHPT1	44	0	0
PHRF1	257	0	0
PHTF1	85	0	0
PHTF2	80	0	0
PHYH	72	0	0
PHYHD1	57	0	0
PHYHIP	32	0	0
PHYHIPL	27	0	0
PHYKPL	132	0	0
PI15	30	0	0
PI16	60	0	0
PI3	22	0	0
PI4K2A	50	0	0
PI4K2B	42	0	0
PI4KA	358	0	0
PI4KAP2	105	0	0
PI4KB	62	0	0
PIANP	24	0	0
PIAS1	71	0	0
PIAS2	63	0	0
PIAS3	64	1	2
PIAS4	107	0	0
PIBF1	93	0	0
PICALM	113	0	0
PICK1	57	0	0
PID1	50	0	0
PIDD1	145	0	0
PIEZO1	579	0	0
PIEZO2	372	0	0
PIF1	95	0	0
PIFO	40	0	0
PIGB	55	0	0
PIGBOS1	1	0	0
PIGC	53	0	0
PIGF	35	0	0
PIGG	126	0	0
PIGH	40	0	0
PIGK	50	0	0
PIGL	38	0	0
PIGM	28	0	0
PIGN	158	0	0
PIGO	76	0	0
PIGP	38	0	0
PIGQ	134	0	0
PIGR	69	0	0
PIGS	60	0	0
PIGT	55	0	0
PIGU	49	0	0
PIGV	24	0	0
PIGW	27	0	0
PIGX	36	0	0
PIGY	17	0	0
PIGZ	72	0	0
PIH1D1	44	0	0
PIH1D2	22	0	0
PIK3AP1	103	0	0
PIK3C2A	126	0	0
PIK3C2B	228	0	0
PIK3C2G	190	0	0
PIK3C3	111	0	0
PIK3CA	93	0	0
PIK3CB	86	0	0
PIK3CD	151	0	0
PIK3CD-AS1	14	0	0
PIK3CG	78	0	0
PIK3IP1	44	0	0
PIK3IP1-AS1	2	0	0
PIK3R1	81	0	0
PIK3R2	72	0	0
PIK3R3	46	0	0
PIK3R4	94	0	0
PIK3R5	135	0	0
PIK3R6	154	0	2
PIKFYVE	239	0	0
PILRA	42	0	0
PILRB	11	0	0
PIM1	50	0	0
PIM3	38	0	0
PIMREG	35	0	0
PIN1	25	0	0
PINK1	59	0	0
PINK1-AS	36	0	0
PINX1	88	0	0
PIP	32	0	0
PIP4K2A	67	0	0
PIP4K2B	49	0	0
PIP4K2C	47	0	0
PIP5K1A	79	0	0
PIP5K1B	82	0	0
PIP5K1C	221	0	0
PIP5KL1	46	0	0
PIPOX	58	0	0
PIPSL	65	0	0
PIRT	14	0	0
PISD	89	0	0
PITHD1	19	0	0
PITPNA	50	0	0
PITPNB	46	12	0
PITPNC1	47	0	0
PITPNM1	127	0	0
PITPNM2	145	0	0
PITPNM3	177	0	0
PITRM1	210	0	0
PITRM1-AS1	64	0	0
PITX1	24	0	0
PITX2	54	0	0
PITX3	24	0	0
PIWIL1	95	0	0
PIWIL2	146	0	0
PIWIL3	133	0	0
PIWIL4	47	0	0
PJA2	78	0	0
PKD1	802	0	0
PKD1L1	408	0	0
PKD1L2	641	0	0
PKD1L3	275	1	0
PKD2	82	0	0
PKD2L1	121	0	0
PKD2L2	72	0	0
PKDCC	55	0	0
PKDREJ	103	0	0
PKHD1	487	0	0
PKHD1L1	510	1	0
PKIA	5	0	0
PKIB	13	0	0
PKIG	11	0	0
PKLR	80	0	0
PKM	60	0	0
PKMYT1	59	0	0
PKN1	153	0	0
PKN2	71	0	0
PKN2-AS1	3	0	0
PKN3	131	0	0
PKNOX1	55	0	0
PKNOX2	68	0	0
PKP1	114	0	0
PKP2	109	0	0
PKP3	131	0	0
PKP4	110	0	0
PKP4-AS1	38	0	0
PLA1A	71	0	0
PLA2G10	4	0	0
PLA2G12A	22	0	0
PLA2G12B	9	0	0
PLA2G15	45	0	0
PLA2G1B	20	0	0
PLA2G2A	29	0	0
PLA2G2C	26	0	0
PLA2G2D	31	0	0
PLA2G2E	30	0	0
PLA2G2F	30	0	0
PLA2G3	75	0	0
PLA2G4A	92	0	0
PLA2G4B	171	0	0
PLA2G4C	109	0	0
PLA2G4C-AS1	8	0	0
PLA2G4D	165	0	0
PLA2G4E	126	0	0
PLA2G4E-AS1	59	0	0
PLA2G4F	155	0	0
PLA2G5	30	0	0
PLA2G6	184	0	0
PLA2G7	62	0	0
PLA2R1	166	0	0
PLAA	68	0	0
PLAC4	123	0	0
PLAC8	12	0	0
PLAC8L1	34	0	0
PLAC9	25	0	0
PLAG1	11	0	0
PLAGL1	27	0	0
PLAGL2	30	0	0
PLAT	79	0	0
PLAU	57	0	0
PLAUR	58	0	0
PLB1	394	1	1
PLBD1	61	0	0
PLBD1-AS1	14	0	0
PLBD2	89	0	0
PLCB1	178	0	0
PLCB2	172	0	0
PLCB3	151	0	0
PLCB4	158	0	0
PLCD1	110	0	0
PLCD3	125	1	3
PLCD4	86	0	0
PLCE1	220	0	0
PLCE1-AS1	11	0	0
PLCE1-AS2	1	0	0
PLCG1	133	0	0
PLCG1-AS1	36	0	0
PLCG2	346	0	0
PLCH1	133	0	0
PLCH1-AS2	4	0	0
PLCH2	248	0	0
PLCL1	47	0	0
PLCL2	49	0	0
PLCXD2	29	0	0
PLCXD3	25	0	0
PLCZ1	63	0	0
PLD1	148	0	0
PLD2	150	0	0
PLD3	57	0	0
PLD4	72	0	0
PLD5	46	0	0
PLD6	15	0	0
PLEC	801	0	0
PLEK	71	0	0
PLEK2	55	0	0
PLEKHA1	82	0	0
PLEKHA2	37	0	1
PLEKHA3	14	0	0
PLEKHA4	118	0	0
PLEKHA5	129	0	0
PLEKHA6	158	0	0
PLEKHA7	183	0	0
PLEKHA8	77	0	0
PLEKHA8P1	34	0	0
PLEKHB1	46	0	0
PLEKHB2	40	0	0
PLEKHD1	84	0	0
PLEKHF1	44	0	0
PLEKHF2	37	0	0
PLEKHG1	150	0	0
PLEKHG2	125	0	0
PLEKHG3	130	0	0
PLEKHG4	114	0	0
PLEKHG4B	214	0	0
PLEKHG5	193	0	0
